Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
864905100,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
864949453,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
864965415,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
865009461,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
865025383,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
865099392,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
865115513,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
865159414,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
865175454,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
865202096,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,00,
865219416,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
865235443,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
865279452,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
865295396,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
865339435,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
865355376,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
865399434,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
865415710,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
865459382,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
865475671,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
865519434,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
865535646,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
865579394,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
865595592,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
865639355,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
865655592,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
865699384,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
865702080,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,00,
865715514,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
865759482,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
865775482,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
865819465,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
865835434,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
865879455,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
865895395,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
865939435,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
865955373,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
865999541,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
866015324,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
866059451,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
866075395,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
866119434,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
866135257,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
866202077,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,00,
866209369,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
866225014,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
866269384,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
866285009,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
866329392,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
866344909,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
866419492,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
866435474,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
866479461,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
866495423,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
866569466,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
866585118,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
866629474,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
866645114,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
866689461,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
866702068,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,00,
866705118,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
866809470,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
866825000,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
866869482,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
866884980,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
866989490,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
867004914,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
867049456,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
867065246,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
867109491,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
867125198,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
867169472,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
867185198,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
867202047,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,00,
867229448,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
867245118,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
867289461,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
867305166,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
867409491,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
867425009,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
867469494,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
867484979,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
867529482,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
867545315,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
867589461,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
867605325,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
867649482,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
867665245,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
867702022,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,00,
867709461,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
867725206,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
867769471,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
867785172,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
867859502,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
867875461,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
867919482,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
867935284,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
867979482,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
867995244,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
868039489,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
868055214,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
868099469,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
868115159,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
868159490,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
868175100,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
868202017,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,00,
868219502,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
868235087,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
868279489,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
868295041,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
868339514,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
868355013,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
868399491,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
868414982,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
868459491,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
868474914,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
868519502,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
868534901,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
868579501,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
868595022,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
868639502,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
868654811,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
868699489,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
868701987,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,00,
868714787,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
868759495,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
868774711,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
868819510,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
868834688,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
868879500,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
868894631,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
868939509,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
868955012,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
868999514,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
869014974,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
869059443,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
869074901,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
869119431,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
869134902,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
869179452,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
869194891,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
869201980,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,00,
869239469,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
869254805,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
869299488,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
869314787,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
869359511,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
869374719,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
869419514,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
869434687,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
869479510,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
869494643,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
869539509,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
869554628,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
869599504,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
869614589,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
869659520,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
869674513,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
869701982,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,00,
869719540,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
869734494,00000779,false,Rx,0,8,04,62,2B,E7,0D,AA,AA,AA,
869809521,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
869824237,00000779,false,Rx,0,8,04,62,2B,E7,0E,AA,AA,AA,
869869529,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
869884199,00000779,false,Rx,0,8,04,62,2B,E7,0E,AA,AA,AA,
869929435,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
869944166,00000779,false,Rx,0,8,04,62,2B,E7,0F,AA,AA,AA,
869989455,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
870004175,00000779,false,Rx,0,8,04,62,2B,E7,10,AA,AA,AA,
870049472,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
870064127,00000779,false,Rx,0,8,04,62,2B,E7,12,AA,AA,AA,
870109493,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
870124068,00000779,false,Rx,0,8,04,62,2B,E7,18,AA,AA,AA,
870169529,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
870184431,00000779,false,Rx,0,8,04,62,2B,E7,1C,AA,AA,AA,
870201950,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,00,
870229524,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
870244470,00000779,false,Rx,0,8,04,62,2B,E7,1F,AA,AA,AA,
870289529,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
870304952,00000779,false,Rx,0,8,04,62,2B,E7,21,AA,AA,AA,
870349552,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
870364872,00000779,false,Rx,0,8,04,62,2B,E7,23,AA,AA,AA,
870409552,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
870424828,00000779,false,Rx,0,8,04,62,2B,E7,23,AA,AA,AA,
870469521,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
870484789,00000779,false,Rx,0,8,04,62,2B,E7,24,AA,AA,AA,
870559461,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
870574902,00000779,false,Rx,0,8,04,62,2B,E7,24,AA,AA,AA,
870619471,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
870634890,00000779,false,Rx,0,8,04,62,2B,E7,24,AA,AA,AA,
870679474,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
870694848,00000779,false,Rx,0,8,04,62,2B,E7,24,AA,AA,AA,
870701934,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,00,
870739490,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
870754785,00000779,false,Rx,0,8,04,62,2B,E7,24,AA,AA,AA,
870799530,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
870814767,00000779,false,Rx,0,8,04,62,2B,E7,24,AA,AA,AA,
870859508,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
870874707,00000779,false,Rx,0,8,04,62,2B,E7,24,AA,AA,AA,
870919542,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
870934686,00000779,false,Rx,0,8,04,62,2B,E7,24,AA,AA,AA,
870979541,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
870994653,00000779,false,Rx,0,8,04,62,2B,E7,24,AA,AA,AA,
871039551,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
871054609,00000779,false,Rx,0,8,04,62,2B,E7,25,AA,AA,AA,
871099549,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
871114570,00000779,false,Rx,0,8,04,62,2B,E7,25,AA,AA,AA,
871159561,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
871174494,00000779,false,Rx,0,8,04,62,2B,E7,25,AA,AA,AA,
871201934,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,00,
871219544,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
871234465,00000779,false,Rx,0,8,04,62,2B,E7,24,AA,AA,AA,
871279581,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
871294668,00000779,false,Rx,0,8,04,62,2B,E7,23,AA,AA,AA,
871369534,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
871384205,00000779,false,Rx,0,8,04,62,2B,E7,23,AA,AA,AA,
871429553,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
871444155,00000779,false,Rx,0,8,04,62,2B,E7,22,AA,AA,AA,
871489569,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
871504154,00000779,false,Rx,0,8,04,62,2B,E7,22,AA,AA,AA,
871549461,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
871564039,00000779,false,Rx,0,8,04,62,2B,E7,21,AA,AA,AA,
871609530,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
871624786,00000779,false,Rx,0,8,04,62,2B,E7,21,AA,AA,AA,
871669541,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
871685540,00000779,false,Rx,0,8,04,62,2B,E7,20,AA,AA,AA,
871701910,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,00,
871729548,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
871745832,00000779,false,Rx,0,8,04,62,2B,E7,20,AA,AA,AA,
871789532,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
871806245,00000779,false,Rx,0,8,04,62,2B,E7,1F,AA,AA,AA,
871849480,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
871866154,00000779,false,Rx,0,8,04,62,2B,E7,1F,AA,AA,AA,
871909509,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
871926127,00000779,false,Rx,0,8,04,62,2B,E7,1E,AA,AA,AA,
871969579,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
871986096,00000779,false,Rx,0,8,04,62,2B,E7,1D,AA,AA,AA,
872029532,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
872046397,00000779,false,Rx,0,8,04,62,2B,E7,1D,AA,AA,AA,
872089461,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
872106410,00000779,false,Rx,0,8,04,62,2B,E7,1C,AA,AA,AA,
872149540,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
872166747,00000779,false,Rx,0,8,04,62,2B,E7,1C,AA,AA,AA,
872201911,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,00,
872209453,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
872227097,00000779,false,Rx,0,8,04,62,2B,E7,1B,AA,AA,AA,
872269490,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
872287471,00000779,false,Rx,0,8,04,62,2B,E7,1B,AA,AA,AA,
872329529,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
872347850,00000779,false,Rx,0,8,04,62,2B,E7,1A,AA,AA,AA,
872389533,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
872407806,00000779,false,Rx,0,8,04,62,2B,E7,1E,AA,AA,AA,
872449549,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
872467767,00000779,false,Rx,0,8,04,62,2B,E7,1F,AA,AA,AA,
872509569,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
872527702,00000779,false,Rx,0,8,04,62,2B,E7,1E,AA,AA,AA,
872569573,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
872587699,00000779,false,Rx,0,8,04,62,2B,E7,1E,AA,AA,AA,
872629592,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
872647640,00000779,false,Rx,0,8,04,62,2B,E7,1C,AA,AA,AA,
872689473,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
872701875,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,00,
872708000,00000779,false,Rx,0,8,04,62,2B,E7,19,AA,AA,AA,
872749587,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
872767934,00000779,false,Rx,0,8,04,62,2B,E7,17,AA,AA,AA,
872809600,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
872827895,00000779,false,Rx,0,8,04,62,2B,E7,16,AA,AA,AA,
872869574,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
872888277,00000779,false,Rx,0,8,04,62,2B,E7,16,AA,AA,AA,
872929581,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
872948237,00000779,false,Rx,0,8,04,62,2B,E7,16,AA,AA,AA,
872989581,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
873008206,00000779,false,Rx,0,8,04,62,2B,E7,15,AA,AA,AA,
873109534,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
873128470,00000779,false,Rx,0,8,04,62,2B,E7,11,AA,AA,AA,
873169520,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
873188881,00000779,false,Rx,0,8,04,62,2B,E7,11,AA,AA,AA,
873201882,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,00,
873229502,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
873248909,00000779,false,Rx,0,8,04,62,2B,E7,11,AA,AA,AA,
873289593,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
873308941,00000779,false,Rx,0,8,04,62,2B,E7,10,AA,AA,AA,
873379574,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
873399414,00000779,false,Rx,0,8,04,62,2B,E7,10,AA,AA,AA,
873439511,0000070F,false,Rx,0,8,03,22,2B,E7,00,00,00,00,
